station_id,waiting_passengers,next_arrivals,timestamp
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541275.6238978,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541275.8268948,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541275.8738985,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541276.2539048,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541276.3579059,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541276.421908,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541276.701903,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541276.798909,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541276.8749177,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541276.9529078,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541277.0949216,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541277.1529028,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541277.1878994,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541277.2448978,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541277.3469143,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541277.4219098,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541277.4929035,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541277.5479,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541277.619911,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541277.630916,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541277.827903,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541277.875911,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541278.2559202,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541278.3619137,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541278.4219148,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541278.7029226,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541278.7958946,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541278.8739054,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541278.9529066,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541279.1249042,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541279.1719048,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541279.2359846,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541279.3279028,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541279.4059057,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541279.4539113,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541279.5458963,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541279.6078968,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541279.6238945,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541279.7359045,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541279.8279035,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541279.8759077,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541280.2539082,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541280.378902,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541280.4219038,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541280.703929,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541280.795894,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541280.8779082,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541280.9539206,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541281.124899,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541281.1719172,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541281.23691,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541281.3278956,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541281.4059036,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541281.4539142,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541281.546894,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541281.6078942,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541281.6248965,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541281.737906,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541281.8278954,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541281.8749044,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541282.254907,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541282.381905,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541282.4319098,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541282.7039268,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541282.7968936,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541282.8749006,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541282.9539135,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541283.124905,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541283.1729078,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541283.2379062,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541283.3279004,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541283.4059136,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541283.4539216,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541283.547913,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541283.6108983,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541283.6449056,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541283.7369177,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541283.8278942,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541283.8779044,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541284.2529068,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541284.4059076,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541284.460907,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541284.7089062,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541284.797905,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541284.8749042,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541284.954909,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541285.1249106,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541285.1829066,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541285.254918,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541285.327924,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541285.407907,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541285.4579053,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541285.5489078,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541285.624912,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541285.6569085,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541285.753922,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541285.8279045,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541285.9539268,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541286.2539077,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541286.4059057,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541286.4539084,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541286.738901,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541286.848907,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541286.9079046,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541287.012904,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541287.126908,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541287.1749039,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541287.286914,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541287.327922,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541287.4219077,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541287.502912,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541287.5768986,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541287.6259062,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541287.6729038,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541287.7539084,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541287.8278978,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541287.9539058,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541288.279916,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541288.4209094,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541288.4709055,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541288.8279161,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541288.9069042,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541288.9939084,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541289.0469186,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541289.1559074,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541289.1719027,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541289.2958975,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541289.3279064,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541289.422917,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541289.5029237,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541289.5768952,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541289.623893,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541289.672907,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541289.7549126,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541289.8280244,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541289.9540248,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541290.340016,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541290.460022,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541290.5530212,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541290.8600278,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541291.008015,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541291.054024,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541291.114018,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541291.1730313,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541291.1980238,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541291.2970297,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541291.3360183,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541291.4220169,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541291.513019,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541291.5800292,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541291.6280222,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541291.6720276,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541291.7700202,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541291.8390188,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541291.9560163,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541292.423026,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541292.5470307,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541292.6254582,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541293.0224547,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541293.1574438,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541293.2654488,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541293.3154466,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541293.3694541,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541293.3804526,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541293.4714673,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541293.5254517,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541293.575465,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541293.6104615,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541293.6554546,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541293.6754541,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541293.731454,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541293.8044536,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541293.9064577,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541293.9984527,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541294.4584525,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541294.6254594,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541294.737458,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541295.1564493,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541295.2594578,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541295.3064578,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541295.4054554,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541295.4414587,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541295.4754531,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541295.5004573,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541295.5464504,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541295.6114538,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541295.6634574,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541295.6804638,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541295.7034588,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541295.7374623,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541295.8274546,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541295.9224548,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541296.0466413,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541296.484641,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541296.625623,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541296.7806282,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541297.1716087,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541297.2956085,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541297.357611,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541297.4206102,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541297.4526162,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541297.483617,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541297.5308197,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541297.5468102,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541297.6298099,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541297.6718092,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541297.6798167,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541297.7038262,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541297.751822,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541297.8288202,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541297.9218113,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541298.0778124,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541298.4828444,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541298.6238217,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541298.7798145,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541299.171822,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541299.2968097,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541299.3588219,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541299.4218118,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541299.4528134,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541299.483817,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541299.5308106,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541299.5468137,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541299.6248143,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541299.6718209,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541299.6778152,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541299.7038221,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541299.7498138,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541299.8278387,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541299.9218106,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541300.0768113,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541300.4838145,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541300.623818,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541300.780826,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541301.1718192,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541301.2978234,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541301.3588228,active
